qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
4113,S06E05,2922,3126,why did Tom hug himself,3,Tom did not want to get hurt by the explosion of the firecracker.,Tom did not want to fall off the tree and get hurt.,Tom was excited to retrieve the model dog head so that Tom did not need to hide anymore.,Tom was cold from being trapped outside the house.,Tom thought that he had put his tail in the bucket of ice and put out the fire.
4114,S06E05,3126,3315,why did Tom pick up the doormat,0,Tom wanted to warm himself as Tom was cold,Tom wanted to find out how the peanuts went through the door,because Tom wanted toots to come out and accept the gift that Tom sent,Tom wanted to scream outside to avoid waking up the king,Tom wanted to reenter the house but the door was locked.
4115,S06E05,3315,3505,why did Tom look annoyed,4,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom was displeased that Topsy was not following instructions to catch Jerry.,Jerry was disrupting Tom's performance for Toodles by throwing 2 pies at Tom.,Tom saw that Butch was stealing all the food and ham.,Tom thought that jerry closed the door and locked Tom outside
4116,S06E05,3505,3823,why did Tom climb on the roof,0,Tom wanted to get inside the house through the chimney,Tom was dressed as a bird and wanted to climb higher on a tree to take off.,Tom wanted to catch Jerry and Cuckoo who were in the birdhouse by climbing up the ladder.,Tom wanted to climb up the ladder to the rope to catch Jerry,Tom was chasing the pipe with the baby inside to make sure the baby was safe
4117,S06E05,3857,4001,why did jerry jump on the air pump?,0,jerry was cold and wanted to light the fire to warm himself,Jerry was shocked that jerry was going to be eaten by Tom,Jerry was shocked to see himself covered in white and looking like a ghost.,Jerry wanted to jump away from the water droplet and avoid getting wet,Butch and Tom were going to catch Jerry and Jerry was surrounded so Jerry jumped to get out of the way and avoid getting caught
4118,S06E05,4026,4582,why did jerry shrug his shoulders,3,Jerry was sympathising Tom as Tom was sad and intended to commit suicide.,Jerry was feeling sorry for Tom as Tom fell down multiple times.,Jerry shook his head to shake all the water off and dry his head,jerry heard Tom screaming outside and did not know what happened,Jerry slapped himself as he could not believe his eyes as Tom was acting like a baby.
4119,S06E05,4734,5380,Why was Jerry jumping around the cheese?,2,Tom was teasing jerry with the cheese since jerry cannot eat the cheese,Jerry knew that he had been caught stealing the cheese by Tom and wanted to put the cheese back.,jerry was happy that he could enjoy the cheese,jerry wanted to steal a piece of cheese with his sword,Jerry wanted to steal a smaller piece of cheese after putting the huge piece of cheese back to fridge.
4120,S06E05,5021,5252,why did Tom push himself with his tail,1,Tom wanted to use the fire to defrost his body.,Tom's body was all frozen except his tail which Tom used to push himself into the house.,Tom wanted to save Jerry by catching Jerry with Tom's tail as Jerry was falling into Spike's mouth.,"Tom approached the safe door and activated the slicer, which went down and sliced his tail.","Tom had fallen from a height which caused his body to be flat, therefore Tom was fixing his body like a jack."
4121,S06E05,5275,5888,why did Tom blow up the fire with his tail,1,Tom was angry that Jerry caused Toodles to be mad at Tom.,Tom wanted to use the fire to defrost his body.,"Tom had fallen from a height which caused his body to be flat, therefore Tom was fixing his body like a jack.",Tom wanted the smoke to affect the bird's flying to get the bird to fly into Tom's mouth.,Tom's body was all frozen except his tail which Tom used to push himself into the house.
4122,S06E05,5450,6116,why did Tom put the air pump into the cheese hole,0,Tom wanted to get Jerry out of the cheese to catch jerry,Tom and Butch were trying to gas Jerry to get Jerry to come out of the hole.,because Tom read the ad of finding a white mouse and Tom wanted to disguise jerry as the white mouse and get money,Tom wanted to make it difficult for jerry to carry the weight,to lure Jerry out of the hole so that Tom can hit jerry with a hammer
4123,S06E05,5917,6329,Why was Tom pouting?,4,because Tom did not want to get hurt by the tree falling,Tom was uncomfortable after the 3 cats threw a goldfish into Tom's underwear.,Tom wanted to hit and inflict pain on Jerry using the pan.,"Jerry shut Tom's tail on the waffle maker, causing pain to Tom.",Tom was annoyed that Tom kept failing to grab Jerry
4124,S06E05,6415,7125,Why did Tom hammer corks into the cheese?,4,Tom wanted to trap Jerry inside the barrel in order to catch Jerry.,to lure Jerry out of the hole so that Tom can hit jerry with a hammer,Tom wanted to insert the bait into the mouse hole in order to trap Jerry and bring Jerry out.,Tom wanted to lure Jerry out of the mouse hole to catch and inflict pain on Jerry.,Tom wanted to use an air pump to pump Jerry out of an exact hole.
4125,S06E05,6741,7030,why did Tom cut the string,0,Tom wanted to make the weight fall on the air pump to blow into the cheese,"Tom stuffed himself with balloons, causing Tom to float upwards so Tom needed an anchor to stay on the ground.",Tom was pulling the rope to untie all the rope to make Jerry fall while sleeping,Tom tie and unwind the string around Jerry to make Jerry spin like a top.,Tom wanted to use the rope to stop Jerry running away.
4135,S06E06,1456,1682,Why was Jerry crossing his arms?,1,Butch and Tom were going to catch Jerry and Jerry was surrounded so Jerry jumped to get out of the way and avoid getting caught,Jerry was displeased that he was tied to a string and pulled by Tom,Jerry was done with Tom's antics.,Jerry jumped to dodge Tom and avoid getting caught and eaten by Tom,Jerry was annoyed at Tom who was tossing food scraps at Jerry.
4136,S06E06,1678,1990,Why did Tom put a glass over Jerry's head?,2,Jerry wanted to drag Tom on the lid back to the building to save Tom's life.,Jerry wanted to hurt Tom and run away.,Tom wanted Jerry to bring him a glass of milk,Tom wanted to cause inconvenience to Jerry by causing Jerry to not be able to see.,Jerry wanted Tom to open his mouth and shout so that the yellow ball would roll into Tom's mouth.
4137,S06E06,1678,2068,Why did Jerry pull on the string?,0,Jerry wanted to tell Tom that he had brought Tom a glass of milk,Jerry wanted to swing on the string to appear like a floating ghost to scare Tom.,Jerry wanted to pull the trigger to fire a shot to Tom.,Tom wanted to control jerry to serve Tom and impress toots,"Tom fell for the bait and was in a position where if Jerry pulled on the rope, Tom would be caught by the trap"
4138,S06E06,2000,2178,Why did Tom pull Jerry up?,2,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,"Tom knew even if Jerry was let go, Tom would still catch Jerry so Tom let Jerry go ",Tom wanted Jerry to massage Tom's back,Tom was depressed and did not want to listen to Jerry.,Tom caught Jerry outside the mousehole and threw Jerry back.
4139,S06E06,2074,2324,Why did Tom pat Jerry's head?,1,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,Tom was pleased with Jerry's massage so Tom pat Jerry's head as a reward,Tom caught Jerry outside the mousehole and threw Jerry back.,Tom treated Jerry as a yo-yo toy.,Jerry wanted to inflict pain on Tom and take the opportunity to get away from Tom.
4140,S06E06,2074,2312,Why did Tom throw Jerry?,2,Tom wanted to confront Jerry for pulling Tom's whiskers.,jerry felt that Tom was being unfair for not sharing the pie so Jerry attacked Tom,"Jerry finished giving Tom a massage and was not needed anymore, so Tom threw Jerry back to the mousehole.",Jerry smacked Tom to avoid getting caught by Tom.,Jerry wanted to taunt Tom as Jerry knew that Tom would not dare to approach Jerry and the chicken.
4141,S06E06,2700,3101,Why did Tom look angry?,1,Tom was thrown into the fishbowl by the 3 cats.,Tom was angry as Tom thought that he would get replaced with a new kitten.,because Tom felt pain as jerry was jumping on Tom,Tom was jealous of the calypso cat getting the attention of the persian cat,"When Tom got stuck in the hole, Jerry humiliated Tom by playing with Tom's lips so Tom was angry at Jerry"
4142,S06E06,3103,3262,Why did Tom throw Jerry?,2,Jerry wanted to taunt Tom as Jerry knew that Tom would not dare to approach Jerry and the chicken.,Tom wanted to confront Jerry for pulling Tom's whiskers.,Tom caught Jerry outside the mousehole and threw Jerry back.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.,Tom wanted to catch jerry in front of toots to impress toots
4143,S06E06,3664,4000,Why was Tom smiling?,4,Tom was happy that he was not in the water with the shark anymore so he could not be eaten,Tom saw that Jerry fell into Tom's trap and was happy,Tom was happy that he caught Jerry ,Tom dug in his ears and cleared out his ears so Tom was happy that he could hear clearly again,Tom was happy that his owner left the house so Tom could now mess with the kitten
4144,S06E06,3850,4025,Why was Tom hiding behind the wall?,2,Tom was afraid of the thing in the huge case.,Tom was trying to hide Tyke from Spike so Tom hide behind the door for Spike to run past.,Tom wanted to ambush the kitten and catch it,Tom wanted to hide and ambush Jerry.,Tom wanted to catch Jerry who got inside the mouse hole which Tom was too big to get into.
4145,S06E06,3796,4083,Why was Jerry frowning?,0,Jerry got angry when Tom started messing with the kitten,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Tom and Jerry were angry at Lighting for causing them to get kicked out of the house.,Jerry wanted to see if Tom was okay after being eaten by the shark.,Jerry was angry that Tom prevented jerry from entering the ship and going on the cruise.
4146,S06E06,4048,4432,Why did Jerry take off the string tied to him?,0,Jerry took off the string tied to him to use as a lasso to stop Tom from messing with the kitten,Jerry wanted to swing on the string to appear like a floating ghost to scare Tom.,jerry wanted to run back to the end of the rope before Tom could attack,"Tom fell for the bait and was in a position where if Jerry pulled on the rope, Tom would be caught by the trap",Jerry wanted to get rid of Tom by catapulting Tom into the air.
4147,S06E06,3852,4313,Why was Tom running?,0,Tom did not want to get replaced with the kitten so that Tom tried to kick the kitten out of the house,Tom ran away as he did not want to be bullied by the dog.,Tom did not want Uncle Pecos to pluck out another of Tom's whisker and leave Tom being a cat without whiskers.,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom was scared and did not want to be hit and hurt by the tongs and shovel.
4148,S06E06,4440,4726,Why was Jerry running?,0,Jerry wanted to catch the kitten with a pillow so that the kitten would not get hurt.,Jerry did not want to be eaten by Tom,Jerry didn't want to be caught and eaten by Tom,because jerry got scared by the doll falling down,Jerry was scared of Tom and did not want to be hurt by Tom.
4149,S06E06,4439,4905,Why did the kitten lick Jerry?,3,The kittens saw Tom fly out of the window and knew that Jerry was left in the house alone.,because the black kitten wanted to make a hot dog sandwich with jerry to eat Jerry.,The dog wanted to show affection to Jerry.,The kitten was showing its gratitude to Jerry as Jerry had saved the kitten.,The pup adored Jerry as Jerry saved the pup from the river.
4150,S06E06,4897,5052,Why was Jerry running with the kitten?,3,There was a vehicle behind Jerry and Jerry did not want to get run over by the vehicle and get hurt,because jerry did not want to get physically hurt,The place where Jerry was at before had a lot of cats so Jerry ran away to avoid getting eaten by the cats,Jerry wanted to get the kitten away from Tom and avoid getting the kitten caught by Tom,Jerry was running away as Jerry did not want to be eaten by Tom.
