qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
4210,S06E08,6769,7050,Why was Tom running?,0,Tom was being chased by a cat.,Tom was being chased by the tongs and shovel.,Tom wanted to avoid getting hurt,Tom ran away to hide in the vase.,Tom was trying to run away from the dog.
4211,S06E08,6766,7222,Why was the cat hugging Tom?,4,Tom saw that Mammy Two Shoes left and took the opportunity to try to hit the kittens.,because mammy two shoes asked tom to come over,The three cats were Tom's friends and they spotted Tom.,The cat wanted to knock Tom out.,The cat was showing affection to Tom
4220,S06E09,604,908,why did tom stare at jerry,4,Tom was outside the hole that Jerry tried to escape out of,Tom saw Jerry running away.,Jerry hurt Tom,jerry wanted to approach tom before jerry started barking,Tom wanted to cross to the other side where Jerry was.
4221,S06E09,604,1148,why did jerry stare with one eye,4,Jerry saw that Tom and Butch were running towards each other.,Jerry heard a noise.,Jerry saw Tom with a hammer over him,Jerry was in shock.,Jerry wanted to make a black dotted stair.
4222,S06E09,840,1362,why did jerry throw the stairs,4,Jerry wanted to land with parachute.,jerry wanted to step on the plank,The gun Jerry was holding kept tilting backwards.,Jerry was excited,Jerry wanted to make Tom fall down.
4223,S06E09,1183,1605,why did tom light a match,2,because tom did not want the the light bulb to break on the ground.,Tom was giving Jerry a chance to make the bomb explode on Tom.,Tom wanted to light up the darkness.,Tom was stunned.,Tom wanted to light up the rack.
4224,S06E09,2135,2368,why did tom cover his ear,4,tom smelt the cheese,Jerry was inside Tom's head,Tom was scared.,Tom hear the sound of drinking milk.,Tom found that dynamite was going to explode.
4225,S06E09,2278,2631,why did tom hit the beam,1,tom was chasing jerry and jerry went into the small hole,Tom flew out of the manhole.,Tom wanted to make a bridge with his body,The broomstick dragged Tom through the ceiling., The ball bounced off the rail back into Toms face.
4226,S06E09,2580,2730,why did jerry grab tom's tail?,0,Jerry wanted to stop himself falling.,Jerry and Tuffy wanted to throw Tom.,Jerry wanted Tom to bite his own tail.,jerry wanted to trap tom's tail in the grill,Jerry wanted to get Tom's attention.
4227,S06E09,2861,3114,why was jerry panting?,2,Jerry had finally escaped and was looking for Quacker.,Jerry wanted to use the hot dog to pretend the hot dog was Jerry.,Jerry was relieved.,Jerry lifted the dog up.,Jerry wanted to hide in the fur.
4228,S06E09,2663,3210,Why was Tom frowning?,1,Tom was in pain and had a bump on his head.,Tom was angry.,Jerry had thrown food at Tom.,Tom was upset that Jerry was dancing with Toots.,Tom was stuck in a sack.
4229,S06E09,3460,3618,why did tom stop running,0,Tom wanted to take his tail out of the fur.,because tom heard something move,because tom was afraid of spike and tom heard the barking noises.,because tom saw that the tree was going to fall,Tom left to find the first aid kit.
4230,S06E09,3582,3735,Why did Tom lie on the ground?,1,"Jerry was hugging Tom's leg, which caused Tom to fall while moving forward.",Tom was annoyed.,Tom stopped spinning.,Tom hit a clothesline and fell.,Tom was hurt from being shot twice.
4231,S06E09,3787,3967,why did jerry run on the beams,4,Jerry wanted to run away from the car.,Jerry saw Tom in the elevator.,Jerry saw the crusher about to crush him,Jerry saw Tom trapped Cuckoo inside the pot.,Jerry wanted to run away from Tom.
4232,S06E09,4048,4382,why did jerry go inside a glove,4,Jerry wanted to surrender.,Jerry reached his hand out to Tom to signal to Tom,Jerry wanted to catch the plate.,Jerry wanted to balance on the candle,Jerry wanted to disguise himself.
4233,S06E09,4048,4365,why did tom stop running,2,Tom was chasing Jerry.,because tom heard something move,The yellow glove signalled Tom to stop running.,because tom was afraid of spike and tom heard the barking noises.,Tom left to find the first aid kit.
4234,S06E09,4048,4565,Why did Tom fall back?,4,"Jerry tripped Tom, causing Tom to fall to the ground.",Tom got hit by the hammer.,Tom was hit by a coconut.,Tom fell into the hole.,Tom was punched by the yellow glove.
4235,S06E09,4491,4765,Why did Tom throw punches towards the glove?,2,Tom wanted to catch the ball Jerry batted.,The yellow glove wanted to trick Tom.,Tom wanted to punch the glove and start a fight.,Jerry wanted to inflict pain on Tom by slapping Tom with the glove.,Tom was training his punches
4236,S06E09,4770,4934,why did the glove shake hands with tom,0,The yellow glove wanted to trick Tom.,Tom's hand was in pain.,The starfish was stuck on Tom's hands,Jerry wanted to throw Tom over Jerry's shoulder.,Tom wanted to punch the glove and start a fight.
4237,S06E09,4960,5165,why did the glove grab a blowtorch,3,Muscles wanted to give Tom a good punch.,Tom wanted to catch the ball Jerry batted.,To blow Jerry out of the bowling ball,The glove wanted to cut the beam.,Jerry wanted to disguise himself.
4238,S06E09,5325,5538,why did jerry hide behind pillars,4,Tom and Butch were chasing Jerry.,Jerry wanted to get to a height above Tom., Jerry was hiding from the firecrackers that was thrown into Jerrys house by Tom.,jerry wanted to hide from the guard,Jerry wanted to hide from Tom.
4239,S06E09,6065,6294,why was tom smiling,2,Toodles had blown Tom a kiss.,Tom found that the part he applied vanishing cream onto became invisible.,Tom saw Jerry's body.,Tom's ear was clear ,Tom thought Jerry is trapped inside the ball
4248,S06E10,1350,1760,Why was Tom tiptoeing?,1,Tom wanted to enter the room without being seen by Jerry and Quacker.,Tom was trying to be quiet while walking.,Tom was upset.,tom did not want to wake the chicken up,Tom was upset that he got kicked out of the house.
4249,S06E10,1525,1965,Why did Jerry press a red button?,0,Jerry pressed a red button to fold the entire patio into the floor.,Jerry wanted Tom to dive into the red cloth.,Jerry was directing where Tom was running.,Jerry blew with all his might which caused his face to turn red.,Jerry felt shy.
4250,S06E10,1975,2390,Why did Tom place food outside of Jerry's mouse hole?,1,Jerry saw cats coming towards him.,Tom was trying to lure Jerry out of the mouse hole with the food.,Jerry became Tom's slave.,tom was hiding jerry.,tom wanted to warm jerry with hot soup
4251,S06E10,2125,2435,Why did Jerry use a plunger?,4,Jerry saw Tom float right down the drain.,jerry wanted to use the mop as a white moustache.,Jerry was being chased by Tom and wanted Tom to jump into the sink.,jerry wanted the firecrackers to follow him in the hose,Jerry used a plunger to sweep up all the food.
4252,S06E10,2125,2535,Why did Tom look shocked?,1,Tom saw Jerry tilting a grandfather clock.,Tom saw food in the box.,Tom was getting pulled by Jerry.,Tom was holding a crab.,tom found nothing in tom's hands 
4253,S06E10,2125,2811,Why did Tom use a hammer and nails?,1,Jerry wanted to trick Tom.,Tom wanted to nail the food to the ground.,Tom was puzzled.,Tom was trying to hit Jerry with the hammer,The hammer was stuck in the floor
4254,S06E10,2537,2960,Why did Jerry use a magnet?,4,Jerry wanted the screwdriver in the bone to be attracted to the magnet in Tom's mouth.,Jerry wanted the iron to hit Tom on the head.,Jerry wanted to keep hitting Tom with the hammer head.,Jerry wanted to take off the cover of the vent.,Jerry used the magnet to attract all the food with nails attached to them.
4255,S06E10,2537,3075,Why did Tom look shocked?,0,Tom saw that the food he nailed to the ground had disappeared.,tom found nothing in tom's hands ,Tom was getting pulled by Jerry.,Tom was holding a crab.,Tom heard Jerry snoring and saw Jerry on the bed.
4256,S06E10,2995,3386,Why did Tom shoot an arrow?,4,Tom was giving Jerry a chance to shoot Tom,because jerry wanted to threaten tom with the arrow,because the indian mouse with red feather shot the arrow towards tom,Tom wanted the dart to hit Jerry.,Tom spotted Jerry running away with the food.
4257,S06E10,3386,3645,Why did Tom laugh?,0,Tom saw the small hammer that Jerry pulled out.,tom was seeing jerry being dragged by the tom on screen ,Tom was delighted.,Tom humiliated himself,Tom was relieved.
4258,S06E10,3386,3840,Why did Jerry hammer Tom's head?,3,Jerry was pushing Tom's head out of the hole.,Tom was rewarding Jerry,Tom wanted to knock Spike out.,Jerry wanted to whack Tom with the hammer.,Jerry wanted Tom to shout in pain.
4259,S06E10,3930,4160,Why was Jerry dancing around?,0,Jerry was delighted.,The gun Jerry was holding kept tilting backwards.,because jerry wanted to perform in front of tom,Tom saw Jerry stretching both of his hands out,Tom turned Jerry with one finger.
4260,S06E10,4295,4530,Why did Tom stick out his tongue?,4,Invisible Jerry and Quacker wanted to pour aspirin onto Tom's tongue.,Tom wanted to eat the coconut.,Tom saw the food that Jerry had prepared.,Tom wanted the woodpecker to fly into his mouth.,Tom wanted to wrap his tongue around Jerry.
4261,S06E10,4530,4770,Why did Jerry lay Tom on the ground?,1,tom was hiding jerry.,Jerry wanted to dance on flat Tom.,Jerry wanted to taunt Tom.,Jerry was upset at Tom.,To make Tom drop all the plates
4262,S06E10,4800,5324,Why did Tom use the jack?,2,Tom wanted to tie Jerry with the string.,Tom was preparing to hit Quacker and Jerry.,Tom was trying to use the jack to inflate himself.,tom wanted to stop the music,Tom was calling the mouse exterminator
4263,S06E10,5130,5795,Why did Jerry use the jack on Tom?,4,Jerry was pushing Tom's head out of the hole.,Tom wanted to put Jerry inside Tom's suit.,Tom wanted to put Jerry on a plate as a dish.,Tom caught Jerry.,Jerry appeared to be helpful to Tom by using the jack to inflate Tom.
4264,S06E10,5750,6140,Why did Tom look uncomfortable?,2,Tom saw the kitchen in a mess.,Tom got humiliated because of Jerry,Tom had a living fish in his mouth.,Toodles stormed in to rescue Jerry.,Tom did not hear the explosions.
4265,S06E10,6208,6325,Why did Jerry jump up?,2,tom shot down the plane with firecrackers.,Jerry saw Tom.,Jerry was shocked.,Jerry was trying to get away from Tom by jumping down the pipe.,The gun Jerry was holding kept tilting backwards.
4266,S06E10,6208,6380,Why was Tom chasing Jerry?,3,Jerry was marching in front of Tom to get Tom to follow Jerry.,Jerry wanted to jump on Tom's head.,Jerry was begging Tom not to press the airhorn.,Tom wanted to catch Jerry.,Jerry did not want to play with tom anymore
4267,S06E10,6208,6605,Why did Jerry close the door?,3,Jerry wanted to hurt and taunt Tom.,Jerry wanted to hide as Tom opened the fridge.,Jerry wanted to trap Tom in the oven.,Jerry was trying to stop Tom from chasing Jerry by closing the door.,Jerry wanted to hide with Tom.
4268,S06E10,6384,6605,Why was Tom pulling the door handle?,2,the peanuts went through the door gap,Tom ran into the door.,Tom wanted to open the door.,when tom opened the door tom saw a big version of jerry who was actually jumbo,Tom wanted to make the robot cat speed up.
4278,S06E11,1425,1575,Why was Tom laying outside Jerry's house?,3,Tom did not want Jerry to drop the glass,Jerry was trying to resuscitate Tom.,Jerry was marching in front of Tom to get Tom to follow Jerry.,Tom was waiting outside Jerry's house for Jerry.,Tom wanted Jerry to be on the basket with Tom
4279,S06E11,1425,1853,Why did Merlin use magic on Tom?,1,Jerry and Merlin were saying goodbye as Merlin was leaving.,Merlin used magic to lift Tom up.,Merlin wanted to enter Tom's body to Tom's stomach.,The stone tipped over and smashed Tom.,tom was holding frozen jerry
4280,S06E11,1575,1780,Why were there circles in Tom's eyes?,3,Tom saw Jerry alive.,Tom was shocked.,tom smelt smoke and saw a firecracker,Tom was under a magic spell.,Tom saw the devil in hell.
4281,S06E11,1790,2122,Why was Jerry smiling?,3,jerry was seeing tom get hurt by mammy two shoes,Jerry saw the table of food.,Jerry and Quacker were happy to be on the beach sunbathing.,Jerry was happy.,Tom was happy.
4282,S06E11,2153,2300,Why did Tom scrunch his face up?,0,Tom was puzzled.,Tom was avoiding the flying corks.,The nanny was scolding Tom.,Tom wanted to protect his head,Tom was happy
4283,S06E11,2400,2670,Why did the rabbit retract into the hat?,3,Jerry did not want to lose his hat.,Jerry wanted to calm Tom down,Tuffy wanted to check if Tom was outside by sticking the hat out.,Merlin asked the rabbit to retract into the hat.,the bear wanted to take the apple that was underneath his hat
4284,S06E11,2687,3220,Why did Merlin snap his fingers?,4,Jerry was asking Nibbles to follow Jerry.,Jerry and Merlin were saying goodbye as Merlin was leaving.,Merlin wanted to enter Tom's body to Tom's stomach.,Jerry wanted Nibbles to watch Jerry and learn.,Merlin was using magic.
4285,S06E11,2687,3220,Why did Jerry clap?,4,Jerry was shocked.,Jerry was unable to go through the shut door and sounded the horn.,Jerry wanted to celebrate the special day with Nibbles.,jerry was calling tom,Jerry was impressed.
4286,S06E11,3345,3585,Why was Jerry peeking out of the mouse hole?,4,because jerry was blocked by a glass,Jerry was attracted to the toy mouse,because tom used a magnet to attract the nut tom had eaten,jerry fell asleep again and the mouse drawing return to wake jerry up,Jerry was peeking out of the mouse hole to see if Tom was there.
4287,S06E11,3522,3694,Why was Jerry panting?,1,Jerry was trying to run away from Tom.,Jerry was out of breath.,Jerry had finally escaped and was looking for Quacker.,Jerry wanted to hide in the fur.,Jerry was relieved.
4288,S06E11,4225,4386,Why did Tom touch his nose?,3,Tom did not know where Jerry ran to.,tom's nose got hurt ,Tom could not believe that Tom saw five Jerry.,Tom wanted to check if his nose was still there.,Tom was scared
4289,S06E11,4225,4639,Why did Tom tap Jerry?,2,The robot mouse controlled Jerry to smack Tom.,Jerry ate the cake and went back to the hole.,Tom wanted to get Jerry's attention.,Tom wanted to put Jerry inside Tom's suit.,to prevent jerry from getting closer to him
4290,S06E11,4225,4900,Why did Tom shake his head?,4,because tom wanted to hit jerry that was on tom's head and tom hit himself by mistake,Tom did not know where Jerry ran to.,Tom was startled.,Tom was scared.,Tom realised that he put on a radish instead of Tom's nose.
