qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
3778,S05E16,3990,4400,Why did Tom look shocked?,1,Tom was surprised at Jerry's strength as Tom was pulled by Jerry to go through the mouse hole.,Tom thought that the water was flowing into the mouse hole and did not expect the water to collect inside the hose.,Tom expected to win the game after the ball rolled into the hole but did not expect the ball to bounce out of the hole.,Tom did not expect to see Jerry in the room after trapping Jerry and blocking the door.,Tom did not expect that nibbles could escape from Tom's hands
3779,S05E16,3990,4625,Why did the bird poke the hose?,0,The bird wanted to burst the hose containing all the water on Tom in order to inflict pain on Tom.,Jerry wanted to hurt the bird so that the bird would release Jerry.,Tom wanted to inflict pain on Jerry by spraying Jerry with the water hose.,jerry wanted to use the firecrackers to attack Tom by pointing the hose at Tom.,The bird felt sorry that it landed on Tom and woke Tom up unintentionally.
3780,S05E16,4628,4865,Why did Tom climb up the pipe?,2,Tom wanted to catch Jerry and Cuckoo who were in the birdhouse by climbing up the ladder.,Tom was dressed as a bird and wanted to climb higher on a tree to take off.,Tom wanted to get to the roof to catch the bird who was standing on the electricity line.,Tom was scared of Spike who was chasing Tom and climbed up the tree to get away from Spike.,Tom wanted to catch and eat the fish.
3781,S05E16,4840,4960,Why was Tom jumping?,3,"Tom had fallen into a tub of hot water, causing him to burn his skin and bounce around in pain.",Tom was hurt as Tom put his own tail into the hot pot.,Tom was hit by the hot air that made Tom in pain,Tom was in pain from being electrocuted by the electricity line.,Tom was scared of the explosion from the firework.
3782,S05E16,4840,5070,Why did the bird cut the electricity line?,1,Jerry wanted to hurt the bird so that the bird would release Jerry.,The bird wanted to inflict pain on Tom.,Tom wanted to trap the woodpecker so that Tom could deal with the woodpecker later.,The chicken was angry after seeing Tom cut the feathers off and wanted to take revenge and do the same to Tom by cutting Tom's fur.,The bird felt sorry that it landed on Tom and woke Tom up unintentionally.
3783,S05E16,5035,5312,Why was Tom smiling?,0,Tom was happy that he thought of an idea using the tools in the shed.,Tom was happy that he caught Jerry ,Tom dug in his ears and cleared out his ears so Tom was happy that he could hear clearly again,Tom was happy that he was not in the water with the shark anymore so he could not be eaten,Tom saw that Jerry fell into Tom's trap and was happy
3784,S05E16,5250,5440,Why did Tom climb the tree?,2,Tom did not want to fall off the tree and get hurt.,Tom wanted to catch Jerry and Cuckoo who were in the birdhouse by climbing up the ladder.,Tom was dressed as a bird and wanted to climb higher on a tree to take off.,Tom did not want to get hit into a tree by the bull and get hurt so Tom hanged onto the tree branch to escape,Tom was holding onto the tree branch so that he would not fall and hurt himself
3785,S05E16,5250,5745,Why did Jerry point a fan at Tom?,2,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.,Jerry wanted the wind from the fan to blow at Tom to cause Tom to lose his balance and fall off the tree.,Tom was sneaking up on Jerry to catch Jerry off guard and stab Jerry,Tom was showing to jerry that Tom had found jerry
3786,S05E16,5765,6330,Why was Tom hunching and walking slowly?,2,Jerry dropped the bulb to make a big sound that heard like a gunshot so that Tom thought that Tom was shot.,Tom wanted to find who knocked the door,Tom was carrying a box containing a heavy cannon for Tom to shoot the bird.,Tom wanted to catch Jerry and take revenge.,Tom was trying to find Jerry to hit Jerry with a paddle
3787,S05E16,6200,6400,Why did Jerry jump up?,0,Jerry was shocked that Tom was going to shoot the bird with the canon.,Jerry did not want to be caught by Tom.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry knew that Tom was going to catch Jerry.,Jerry wanted to stop Tom from making noise.
3788,S05E16,6190,7000,Why did Jerry put Tom's tail through the missile?,2,Jerry wanted to make Tom to grab his own tail and pull himself through the pocket tunnels.,Jerry was trying to stop Tom from falling in love as Jerry did not want Tom to be hurt.,Jerry wanted to attach Tom to the missile so that Tom will be shot out of the canon together with the missile.,jerry and Tom were making it seem like Tom caught jerry,Jerry wanted Tom to hurt himself and stop hitting the mousehole.
3789,S05E16,6750,7000,Why was Tom frowning?,3,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom was thrown out of a wagon while being tied up in a sack.,Tom was jealous of Butch as Tom's girlfriend was watching Butch.,Tom was upset that he was shot out of the cannon and was stuck in a tree.,Tom realised that he got hit on the head.
3790,S05E16,7335,8380,Why did Tom light a fire?,4,"Tom wanted Jerry to think that the fire is real, for Jerry to escape through the fake fire exit and die.","Tom wanted to catch, cook and eat Quacker.",Tom wanted to cook and eat Quacker.,Tom wanted to use the fire to defrost his body.,Tom wanted the smoke to affect the bird's flying to get the bird to fly into Tom's mouth.
3791,S05E16,7690,8125,Why did Tom use a lawnmower?,2,Tom wanted to hit and inflict pain on Jerry using the pan.,Tom wanted to manipulate the ball in order to win the golf game.,Tom was making a landing strip for the bird to land on.,Jerry wanted to inflict pain on Tom by driving the lawnmower over Tom and causing Tom to lose hair.,because Tom did not want to get hurt by the tree falling
3792,S05E16,8020,8220,Why did Tom open his mouth?,0,"Tom had made a landing strip and was expecting the bird to fly straight into Tom's mouth, so that Tom could eat the bird.",Tom wanted to find and catch Jerry.,Tom was delighted that he could put his hand into the hole to catch Jerry.,Tom was imagining Jerry as different foods as Tom wanted to eat Jerry.,Tom was afraid of being caught that he ate the chicken
3793,S05E16,8020,8380,Why did Tom lick his lips?,3,Tom was excited to eat Jerry who was on Tom's plate.,Tom wanted Jerry to run into Tom's mouth to eat jerry,Tom wanted to eat Cuckoo.,Tom was excited to eat the bird and satisfy his hunger.,Tom wanted to eat Jerry to get rid of him.
3794,S05E16,8380,8845,Why did Jerry and the bird salute Tom?,4,Jerry wanted Tom to see that Jerry was falling off the table.,Jerry wanted to make friends with Tom to stop fighting with Tom.,Jerry wanted to get revenge and scare Tom back,"Tom wanted to take revenge on Jerry and the bird for causing Tom to fall into hot water, by spraying Jerry and the bird with a hose.",Jerry and the bird were saying goodbye to Tom who was stuck on a jet and was flying through the air. 
3795,S05E16,8503,8980,Why was Tom sticking his tongue out?,4,Tom wanted Jerry to run into Tom's mouth to eat jerry,Tom was surprised that Tom's tail was caught in the mousetrap instead of Jerry.,Tom thought that Jerry would continue walking and walk into Tom's mouth and get eaten by Tom,Tom wanted to eat and get rid of the woodpecker.,Tom was exhausted as Tom had fallen onto the tree branch from a flying jet.
3996,S06E01,1440,1734,Why did Jerry tie his tail around his waist?,0,Jerry was trying to ignore his hunger and his sTomach which was grumbling.,"Jerry wanted to lift himself when Lightning ran towards Jerry, in order to avoid being caught by Lightning.",Jerry wanted Spike to think that Tom had stolen the bone again and to go after Tom.,Jerry wanted to make it harder for Tom to run and chase Jerry with the heavy bowling ball tied to Tom's tail.,jerry wanted to delay Tom chopping jerry off
3997,S06E01,1800,2562,Why did Jerry jump up?,4,Jerry knew that Tom was going to catch Jerry.,Jerry was afraid that Tom would eat Cuckoo.,Jerry wanted to stop Tom from making noise.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry got happy after seeing a lunchbox because Jerry was hungry
3998,S06E01,2309,2545,Why did Jerry open the lunchbox?,3,because tuffy was hungry and jerry wanted to give food to tuffy,Tom was chasing Jerry to get his revenge so Jerry hid in the refrigerator to avoid getting hurt by Tom,Jerry wanted to steal and eat the cheese and milk from the fridge.,Jerry opened the lunchbox to eat the food as Jerry was hungry,Jerry wanted to hide from Tom who was chasing Jerry.
3999,S06E01,2866,3112,Why was Jerry panting?,2,Jerry wanted to hide and escape Tom's chase.,Jerry was relieved that he was safe from the fly swatter by hiding in the hole.,Jerry just realised that he was falling from a high place and was scared to get hurt,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to trick Tom to grab the hot dog instead of grabbing Jerry.
4000,S06E01,3053,3382,Why did Jerry climb the banana?,3,Jerry wanted to go back to the table before the candle fell down,Jerry wanted the banana to hit and splatter on Tom's face to cause a mess.,jerry was afraid of being hurt by the spike,Jerry was falling so Jerry climbed the banana to grab onto something and avoid falling,Jerry wanted Tom to fall and hurt himself.
4001,S06E01,3459,3645,Why was Tom frowning?,4,Tom suddenly woke up with the towel in his mouth.,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom wanted to be dancing with Toots instead of Jerry.,Tom realised that he got hit on the head.,A lunchbox fell on Tom's face and hurt Tom 
4002,S06E01,3636,4409,Why was Tom smiling?,4,Jerry gave Tom an idea that could get the starfish off Tom's head,Tom was happy that he was not in the water with the shark anymore so he could not be eaten,Tom was excited to throw a heavy ball on Muscles and Jerry.,Tom saw Jerry dive into the bowling ball and covered the holes thinking Jerry was trapped and that Tom had caught Jerry,Tom was excited to eat Jerry in a sandwich.
4003,S06E01,3636,4145,Why was Tom running?,0,Tom was running into the room to get a baseball glove to catch Jerry and the sandwich,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom wanted to find Jerry in Spike's picnic basket but did not want Spike to see and chase Tom.,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.
4004,S06E01,4158,4806,Why was Tom chasing Jerry?,2,Jerry wanted to jump on Tom's head to make Tom's nose get stuck inside Jerry's dustbin.,Jerry was taunting Tom by bringing a first aid kit which made Tom angry at Jerry,Tom was chasing Jerry to catch and eat Jerry,Jerry wanted to release smoke around Tom to blind Tom.,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.
4005,S06E01,4199,4849,Why was Jerry running?,4,so that Tom cannot hurt jerry physically,Jerry was scared of Tom and did not want to be hurt by Tom.,jerry was afraid Tom would attack jerry for tricking Tom.,Jerry was on the railway while the express train was running towards jerry so Jerry ran to avoid being crushed,Tom was chasing and trying to eat Jerry so Jerry was running to avoid being eaten
4006,S06E01,5088,5428,Why did Jerry run?,3,Jerry did not want to be caught and hurt by Tom after Jerry hurt Tom by pressing the machine onto Tom.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry saw Tom and wanted to run away in order to avoid being caught by Tom.,Jerry did not want to be crushed and hurt by the crusher so Jerry ran away,Jerry was scared of the pain from being hit.
