qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
3652,S05E12,2863,3079,Why did Jerry keep jumping out of Tom's hand?,0,Jerry wanted to escape Tom's grasp to avoid being eaten by Tom,Tom was grateful to Jerry for saving Tom from the bulldog,Jerry wanted to appear like Jerry was giving Tom a handshake to congratulate Tom before throwing Tom over Jerry's shoulder.,Jerry saw Tom drop the iron towards Jerry and pulled Tom's foot so the iron would fall on Tom's foot instead.,jerry wanted to damage and celebrate Tom being kicked out of the house
2897,S04E14,1245,1500,Why did Jerry jump into the picnic basket?,3,jerry did not want to share the gift with Tom,because jerry wanted to write his last will for Tom.,Jerry knew that Tom would not be able to enter and catch Jerry in the small hole as Tom was too big.,Jerry wanted to hide from Tom who was chasing Jerry.,Jerry jumped into the small hole to hide as Jerry knew that Tom could not enter the hole.
3371,S05E03,975,1250,Why did Jerry look shocked?,2,Jerry was scared of being eaten by the car.,Jerry was fearful that Tom would come and inflict pain on Muscles and Jerry.,Jerry was shocked to see Tuffy near the mousetrap and afraid of Tuffy being trapped by the mousetrap.,Jerry was afraid of being chased and caught by Tom.,Jerry was scared of Tom who was throwing darts at Jerry.
3406,S05E04,2325,2610,Why did Jerry lift the carpet?,4,Jerry was thanking Tom for helping Jerry open the safe and allowing Jerry to steal the cheese easily.,Jerry wanted to trip Tom and make all the eggs and pie fall on the ground.,jerry wanted the car to drag Tom and the chair away,Jerry was running away from Toodles to avoid being eaten.,Jerry wanted to avoid Tom who was reaching for Jerry by causing Tom to run under the carpet.
2316,S03E20,4328,4410,why did jerry shift the soap?,0,Tom was chasing jerry and jerry wanted to make Tom slip in order to escape from Tom.,Jerry wanted to take revenge on Tom for bullying jerry.,Tom was annoyed at Jerry for stealing the last strawberry from Tom's mouth.,Tom was sneezing and pointed to the napkin so Jerry passed the napkin to Tom.,Jerry wanted to distract Tom with the custard in order to run away from Tom.
4028,S06E02,2877,3559,why did jerry wake up,1,Jerry used a stamp to make Tom's feet blue so that Tom would mess up the house as Tom chased Jerry.,jerry lived under the stage and was awoken by Tom's loud singing.,jerry realised he was lonely and missed Tom's company. ,Tom and jerry was shocked to find that quacker came back and flooded the house,Tom was annoyed by Jerry for waking Tom up and Tom wanted to take revenge on Jerry.
4252,S06E10,2125,2535,Why did Tom look shocked?,2,Tom did not expect to catch a crab instead of Jerry.,Tom was surprised at Jerry's strength as Tom was pulled by Jerry to go through the mouse hole.,"Tom was shocked as he had removed all food items from the box and laid them on the ground, but they suddenly appeared in the box again.",Tom did not expect that nibbles could escape from Tom's hands,Tom was afriad that the grandfather clock would crash to the floor and wake Spike up.
2500,S04E01,2009,2169,why did jerry take the bow ,3,Jerry used the pin to hurt Tom and save the fish.,Tom wanted to hit and catch Jerry.,Jerry wanted to take credit for the performance.,Spike was awake and Jerry wanted to appease Spike by using the bow to play the violin.,Jerry wanted to impress and show respect to the female mouse by bowing.
584,S01E17,2391,2980,Why did Jerry pull on the rope?,4,Jerry took off the string tied to him to use as a lasso to stop Tom from messing with the kitten,Jerry wanted to drop the sandbag on Tom to hurt Tom.,Jerry wanted Tom to float up to get back at Tom for Tom hitting Jerry with the picnic basket lid.,Jerry wanted to make Tom fall down in order to release Quacker.,"Tom fell for the bait and was in a position where if Jerry pulled on the rope, Tom would be caught by the trap"
201,S01E06,7950,8140,why did jerry shake himself?,4,Jerry would rather kick himself than have Lightning kick him.,Jerry wanted to touch Tom who was extremely hot and scalded himself.,Jerry was frightened when Jerry saw Tom.,jerry wanted to open the soda bottle and cause the drink to shoot out,because jerry has been been impaled repeatedly with the needles
4431,S06E16,5182,5745,Why did Tom and Jerry light the canons?,4,Tom wanted to get rid of Jerry from the space station by shooting Jerry to the moon.,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,Tom and Jerry were greeting each other as they challenged each other to a duel.,Tom needed to kick Jerry out of the house to complete Tom's job as a mouse catcher.,Tom and Jerry wanted the canons to hit each other and blow up to win the challenge.
4021,S06E01,8022,8238,Why did Tom look surprised?,4,Tom did not expect to see Spike hitting Tom.,"Tom heard Jerry walking but did not hear the explosions, and feared that the traps did not work and that Jerry would steal the cheese.",Tom was crushed by the bowling ball that Jerry hit back and Jerry laughed at Tom so Tom was annoyed,Tom did not expect to see Jerry alive after stabbing Jerry and hearing Jerry's screams.,Tom did not expect the pole that he was on to suddenly fall so Tom was surprised
1074,S02E06,2805,3050,Why did Tom chase Jerry?,3,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,Tom was escaping from jerry,Jerry put a hand up to signal to Tom to stop and Tom was confused,Tom wanted to get revenge on Jerry for biting Tom's hand.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.
1891,S03E06,1485,1980,Why did Jerry write Cousin Muscles a letter?,2,Jerry wanted to order a dog to protect Jerry and scare Tom.,Jerry wanted to express his love interest to Lilli.,Jerry wanted the strong Muscles to get back at Tom.,Jerry was annoyed at Tom who was tossing food scraps at Jerry.,Jerry wanted to send Nibbles' back as Jerry believed that Nibbles would never make a good mouseketeer.
1721,S02E26,4480,4740,Why was Tom chasing Jerry?,1,Tom was shocked from Jerry's loud air horn.,Tom wanted to get back at Jerry for hitting Tom.,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.,Jerry wanted to jump on Tom's head to make Tom's nose get stuck inside Jerry's dustbin.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.
167,S01E05,4954,5042,why did jerry go up the clock?,3,Jerry did not expect a cat to ambush Jerry from behind while baring its fangs.,Jerry was shocked that Tom was not stuck in the record player.,Jerry was shocked that jerry was going to be eaten by Tom,jerry did not want to get caught and hurt by spike who was chasing Jerry,Jerry did not want to be caught by Tom.
909,S01E25,9691,9791,Why did Tom jump up?,1,Tom was afraid of waking Spike up if Spike fell on the ground after being dragged by Tom.,Tom saw Butch take a shotgun out and got scared of getting hurt,Tom was in pain.,Tom was hurt as Tom put his own tail into the hot pot.,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.
3765,S05E16,1300,1550,Why did the bird bow to Tom?,3,The chicken was angry at Tom after seeing Tom take one of the chicks.,Jerry and the bird were saying goodbye to Tom who was stuck on a jet and was flying through the air. ,Tom wanted to distract Eagle by disguising himself as a female bird so that Tom could steal Jerry.,The bird felt sorry that it landed on Tom and woke Tom up unintentionally.,The chicken was annoyed at Tom after seeing her egg in Tom's hand.
3731,S05E14,6709,7418,why did clint grab Tom,0,clint wanted to punish Tom for destroying Clint's meal.,Tom wanted to use the gun to shoot the lion if the lion appeared to protect himself.,"Tom tried to stab jerry and jerry dodged, caused Tom to accidentally stab clint",Butch was angry at Tom.,Tom wanted to get inside the house and catch the dog and Jerry.
4299,S06E11,8045,8370,Why was Tom smirking?,2,Tom was delighted to watch Jerry get chased by the firecrackers that Tom fired.,Tom was happy that Butch caught Jerry.,Tom was pleased that the mouse was Jerry as he knew Jerry could not perform magic.,Tom was delighted that Jerry let Tom peek at what was inside Jerry's hands.,"Tom thought that by catching Jerry, Tom would finally be at peace."
2590,S04E04,3050,3410,Why did Tom paint his finger red?,3,Tom was trying to trick Jerry by drawing a fake mouse hole on the wall.,Tom was angry that Tom could not catch Jerry because of St. Bernard.,Tom was in pain as Jerry used a sharp pin to prick Tom's rear.,Tom wanted to trick Jerry to mistake Tom's finger for a sausage so that Tom could catch Jerry when Jerry tried to steal Tom's finger.,Jerry wanted to make Tom visible with the red ink.
1863,S03E05,3270,4010,Why did Jerry jump up and scream?,0,Jerry was shocked to see that Tom was cooking the goldfish.,Jerry did not expect to see Tom holding the string and cheese.,Jerry was shocked that Tom was not stuck in the record player.,Jerry did not expect to see Tom after making Tom fall into the hole.,Jerry was surprised that the bowling balls rolled back towards Tom and jerry 
455,S01E13,7470,8085,Why did Tom sniff the air?,4,because Tom wanted to catch and attack jerry,Tom wanted to take revenge on Jerry.,Tom wanted to shake the starfish off his foot,because jerry turned on the water while Tom was sitting directly above the water and the water shot Tom up.,because there was fire on the toes of Tom
2785,S04E10,3600,4200,Why did Tom put his hands on his hips?,3,Tom's backside was in pain from being shot by Jerry's pistol ball.,Tom wanted to get away from the shark and avoid getting eaten,because Tom wanted to chase and catch jerry without waking spike up,Tom was upset that he could have eaten Quacker but Jerry saved Quacker and ran away from Tom.,Tom's hand was in pain from hitting Jerry with the vase.
1926,S03E07,2900,3200,Why did Tom stand up?,3,because the boxing glove shot up from the gift box and scared Tom,Tom was afraid of being shot by the gun.,"Tom was running and did not look front, causing him to get caught in a clothesline and fall down.",Tom was being attentive as Mammy Two Shoes was scolding Tom.,Tom caught the ball to prevent the ball from hitting Jerry but the ball was too heavy and caused Tom to fall.
54,S01E01,11645,12072,Why did Tom drop the stack of plates?,1,Jerry sneezed and disappeared so that Tom wanted to find and eat Jerry.,Jerry kicked Tom and made Tom lose balance which caused Tom to drop all of the plates,Tom wanted to inflict pain on Jerry.,The cook was punishing Tom and threatening Tom to catch Jerry in order to get dinner.,Tom wanted to catch Jerry between the two pieces of bread to make a sandwich to eat.
1981,S03E08,9010,9305,Why did the young tribesman lick his lips?,1,Tom was thinking about eating Jerry to satisfy Tom's hunger.,The young tribesman wanted to barbeque and eat Jerry.,Butch was hungry and excited to eat the food he found.,Tom was starving and Tom wanted to eat Jerry.,Tom was excited to eat the food to satisfy his hunger.
1641,S02E23,6100,6374,Why did Jerry take the bin lid?,1,Jerry wanted to inflict pain on Tom by hitting Tom with the bin lid.,Jerry wanted to inflict pain on Topsy to stop Topsy from chasing Jerry.,Jerry wanted to send the flaming cattail back at Tom to hurt Tom.,Jerry wanted to inflict pain on Tom so that Jerry could run away.,Jerry wanted to throw the cattail back at Tom to hurt Tom.
2345,S03E21,2630,2940,Why did Tom start running backwards?,2,Tom knew that the bull was angry and wanted to hurt Tom so Tom ran away to avoid being hurt by the bull,Tom was running away from an angry Mammy Two Shoes who was throwing items at Tom.,Spike hit Tom with a hammer that stunned Tom and made Tom lose his balance.,Tom did not want to be hurt by the swordfish's sharp bill.,Tom was annoyed by jerry when jerry laughed at Tom so Tom ran to catch Jerry
3538,S05E08,4879,5040,Why was Tom holding onto a fork?,0,Tom wanted to inflict pain on Jerry.,Tom wanted to take the meat from Spike and eat the meat by himself.,Tom wanted to find jerry in the nest while the chicken was jumping up in the air,Tom wanted more time to find jerry in the nest while the chicken was jumping up in the air,Jerry wanted Tom to release the strawberry so that Jerry could have it instead.
